FIGHT_ID,EVENT_ID,FIGHT_NAME,FIGHT_WEIGHTCLASS,FIGHT_METHOD,ROUND,TIME,FIGHT_TIME_FORMAT,FIGHT_REFEREE,FIGHT_DETAILS,MINUTE,SECOND,FIGHT_STUB,EVENT_NAME,EVENT_DATE,EVENT_LOCATION,EVENT_STUB,DATE_YMD,URL,FIGHT_WINNER
11105,1264,Michael Trizano v Luis Pena,Lightweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision - Split,5,0,michael-trizano-v-luis-pena,UFC Fight Night: Korean Zombie vs. Rodriguez,"November 10, 2018","Denver, Colorado, USA",ufc-fight-night-korean-zombie-vs-rodriguez,10/11/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-korean-zombie-vs-rodriguez-1264/michael-trizano-v-luis-pena-11105/,Michael Trizano
11114,1265,David Branch v Jared Cannonier,Middleweight,KO/TKO,2,00:39,3 Rnd (5-5-5),Keith Peterson,Punches to Head At Distance,0,39,david-branch-v-jared-cannonier,UFC 230: Cormier vs. Lewis,"November 03, 2018","New York City, New York, USA",ufc-230-cormier-vs-lewis,03/11/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-230-cormier-vs-lewis-1265/david-branch-v-jared-cannonier-11114/,Jared Cannonier
11118,1265,Sijara Eubanks v Roxanne Modafferi,Women&#039;s Flyweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,sijara-eubanks-v-roxanne-modafferi,UFC 230: Cormier vs. Lewis,"November 03, 2018","New York City, New York, USA",ufc-230-cormier-vs-lewis,03/11/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-230-cormier-vs-lewis-1265/sijara-eubanks-v-roxanne-modafferi-11118/,Sijara Eubanks
11215,1273,Joanna Jedrzejczyk v Tecia Torres,Women&#039;s Strawweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,joanna-jedrzejczyk-v-tecia-torres,UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",ufc-fight-night-alvarez-vs-poirier-2,28/07/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-alvarez-vs-poirier-2-1273/joanna-jedrzejczyk-v-tecia-torres-11215/,Joanna Jedrzejczyk
11217,1273,Jordan Mein v Alex Morono,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,jordan-mein-v-alex-morono,UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",ufc-fight-night-alvarez-vs-poirier-2,28/07/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-alvarez-vs-poirier-2-1273/jordan-mein-v-alex-morono-11217/,Jordan Mein
11223,1273,Dustin Ortiz v Matheus Nicolau,Flyweight,KO/TKO,1,03:49,3 Rnd (5-5-5),Keith Peterson,Kick to Head At Distance,3,49,dustin-ortiz-v-matheus-nicolau,UFC Fight Night: Alvarez vs. Poirier 2,"July 28, 2018","Calgary, Alberta, Canada",ufc-fight-night-alvarez-vs-poirier-2,28/07/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-alvarez-vs-poirier-2-1273/dustin-ortiz-v-matheus-nicolau-11223/,Dustin Ortiz
11376,1286,Rose Namajunas v Joanna Jedrzejczyk,UFC Women&#039;s Strawweight Title,Decision - Unanimous,5,05:00,5 Rnd (5-5-5-5-5),Keith Peterson,Decision,5,0,rose-namajunas-v-joanna-jedrzejczyk,UFC 223: Khabib vs. Iaquinta,"April 07, 2018","Brooklyn, New York, USA",ufc-223-khabib-vs-iaquinta,07/04/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-223-khabib-vs-iaquinta-1286/rose-namajunas-v-joanna-jedrzejczyk-11376/,Rose Namajunas
11380,1286,Karolina Kowalkiewicz v Felice Herrig,Women&#039;s Strawweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision - Split,5,0,karolina-kowalkiewicz-v-felice-herrig,UFC 223: Khabib vs. Iaquinta,"April 07, 2018","Brooklyn, New York, USA",ufc-223-khabib-vs-iaquinta,07/04/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-223-khabib-vs-iaquinta-1286/karolina-kowalkiewicz-v-felice-herrig-11380/,Karolina Kowalkiewicz
11476,1295,Jeremy Stephens v Dooho Choi,Featherweight,KO/TKO,2,02:36,5 Rnd (5-5-5-5-5),Keith Peterson,Punch to Head At Distance,2,36,jeremy-stephens-v-dooho-choi,UFC Fight Night: Stephens vs. Choi,"January 14, 2018","St. Louis, Missouri, USA",ufc-fight-night-stephens-vs-choi,14/01/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-stephens-vs-choi-1295/jeremy-stephens-v-dooho-choi-11476/,Jeremy Stephens
11478,1295,Kamaru Usman v Emil Meek,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,kamaru-usman-v-emil-meek,UFC Fight Night: Stephens vs. Choi,"January 14, 2018","St. Louis, Missouri, USA",ufc-fight-night-stephens-vs-choi,14/01/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-stephens-vs-choi-1295/kamaru-usman-v-emil-meek-11478/,Kamaru Usman
11485,1295,Danielle Taylor v JJ Aldrich,Women&#039;s Strawweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,danielle-taylor-v-jj-aldrich,UFC Fight Night: Stephens vs. Choi,"January 14, 2018","St. Louis, Missouri, USA",ufc-fight-night-stephens-vs-choi,14/01/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-stephens-vs-choi-1295/danielle-taylor-v-jj-aldrich-11485/,JJ Aldrich
11523,1299,Henry Cejudo v Sergio Pettis,Flyweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,henry-cejudo-v-sergio-pettis,UFC 218: Holloway vs. Aldo 2,"December 02, 2017","Detroit, Michigan, USA",ufc-218-holloway-vs-aldo-2,02/12/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-218-holloway-vs-aldo-2-1299/henry-cejudo-v-sergio-pettis-11523/,Henry Cejudo
11525,1299,Tecia Torres v Michelle Waterson,Women&#039;s Strawweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,tecia-torres-v-michelle-waterson,UFC 218: Holloway vs. Aldo 2,"December 02, 2017","Detroit, Michigan, USA",ufc-218-holloway-vs-aldo-2,02/12/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-218-holloway-vs-aldo-2-1299/tecia-torres-v-michelle-waterson-11525/,Tecia Torres
11530,1299,Amanda Cooper v Angela Magana,Women&#039;s Strawweight,KO/TKO,2,04:34,3 Rnd (5-5-5),Keith Peterson,Punches to Head From Back Control,4,34,amanda-cooper-v-angela-magana,UFC 218: Holloway vs. Aldo 2,"December 02, 2017","Detroit, Michigan, USA",ufc-218-holloway-vs-aldo-2,02/12/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-218-holloway-vs-aldo-2-1299/amanda-cooper-v-angela-magana-11530/,Amanda Cooper
11570,1303,Dustin Poirier v Anthony Pettis,Lightweight,KO/TKO,3,02:08,5 Rnd (5-5-5-5-5),Keith Peterson,to           Injury,2,8,dustin-poirier-v-anthony-pettis,UFC Fight Night: Poirier vs. Pettis,"November 11, 2017","Norfolk, Virginia, USA",ufc-fight-night-poirier-vs-pettis,11/11/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-poirier-vs-pettis-1303/dustin-poirier-v-anthony-pettis-11570/,Dustin Poirier
11574,1303,Raphael Assuncao v Matthew Lopez,Bantamweight,KO/TKO,3,01:50,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance,1,50,raphael-assuncao-v-matthew-lopez,UFC Fight Night: Poirier vs. Pettis,"November 11, 2017","Norfolk, Virginia, USA",ufc-fight-night-poirier-vs-pettis,11/11/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-poirier-vs-pettis-1303/raphael-assuncao-v-matthew-lopez-11574/,Raphael Assuncao
11579,1303,Angela Hill v Nina Nunes,Women&#039;s Strawweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,angela-hill-v-nina-nunes,UFC Fight Night: Poirier vs. Pettis,"November 11, 2017","Norfolk, Virginia, USA",ufc-fight-night-poirier-vs-pettis,11/11/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-poirier-vs-pettis-1303/angela-hill-v-nina-nunes-11579/,Nina Nunes
11639,1309,Mike Perry v Alex Reyes,Welterweight,KO/TKO,1,01:19,3 Rnd (5-5-5),Keith Peterson,Knee to Head In Clinch,1,19,mike-perry-v-alex-reyes,UFC Fight Night: Rockhold vs. Branch,"September 16, 2017","Pittsburgh, Pennsylvania, USA",ufc-fight-night-rockhold-vs-branch,16/09/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-rockhold-vs-branch-1309/mike-perry-v-alex-reyes-11639/,Mike Perry
11643,1309,Justin Ledet v Azunna Anyanwu,Heavyweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision - Split,5,0,justin-ledet-v-azunna-anyanwu,UFC Fight Night: Rockhold vs. Branch,"September 16, 2017","Pittsburgh, Pennsylvania, USA",ufc-fight-night-rockhold-vs-branch,16/09/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-rockhold-vs-branch-1309/justin-ledet-v-azunna-anyanwu-11643/,Justin Ledet
11647,1309,Jason Saggo v Gilbert Burns,Lightweight,KO/TKO,2,04:55,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance,4,55,jason-saggo-v-gilbert-burns,UFC Fight Night: Rockhold vs. Branch,"September 16, 2017","Pittsburgh, Pennsylvania, USA",ufc-fight-night-rockhold-vs-branch,16/09/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-rockhold-vs-branch-1309/jason-saggo-v-gilbert-burns-11647/,Gilbert Burns
11700,1314,Rafael Natal v Eryk Anders,Middleweight,KO/TKO,1,02:54,3 Rnd (5-5-5),Keith Peterson,Punch to Head In Clinch,2,54,rafael-natal-v-eryk-anders,UFC Fight Night: Weidman vs. Gastelum,"July 22, 2017","Uniondale, New York, USA",ufc-fight-night-weidman-vs-gastelum,22/07/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-weidman-vs-gastelum-1314/rafael-natal-v-eryk-anders-11700/,Eryk Anders
11704,1314,Brian Kelleher v Marlon Vera,Bantamweight,Submission,1,02:18,3 Rnd (5-5-5),Keith Peterson,Armbar On Ground,2,18,brian-kelleher-v-marlon-vera,UFC Fight Night: Weidman vs. Gastelum,"July 22, 2017","Uniondale, New York, USA",ufc-fight-night-weidman-vs-gastelum,22/07/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-weidman-vs-gastelum-1314/brian-kelleher-v-marlon-vera-11704/,Marlon Vera
11706,1314,Shane Burgos v Godofredo Pepey,Featherweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,shane-burgos-v-godofredo-pepey,UFC Fight Night: Weidman vs. Gastelum,"July 22, 2017","Uniondale, New York, USA",ufc-fight-night-weidman-vs-gastelum,22/07/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-weidman-vs-gastelum-1314/shane-burgos-v-godofredo-pepey-11706/,Shane Burgos
11744,1318,Felice Herrig v Justine Kish,Women&#039;s Strawweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,felice-herrig-v-justine-kish,UFC Fight Night: Chiesa vs. Lee,"June 25, 2017","Oklahoma City, Oklahoma, USA",ufc-fight-night-chiesa-vs-lee,25/06/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-chiesa-vs-lee-1318/felice-herrig-v-justine-kish-11744/,Felice Herrig
11748,1318,Clay Guida v Erik Koch,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,clay-guida-v-erik-koch,UFC Fight Night: Chiesa vs. Lee,"June 25, 2017","Oklahoma City, Oklahoma, USA",ufc-fight-night-chiesa-vs-lee,25/06/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-chiesa-vs-lee-1318/clay-guida-v-erik-koch-11748/,Clay Guida
11752,1318,Jared Gordon v Michel Quinones,Featherweight,KO/TKO,2,04:24,3 Rnd (5-5-5),Keith Peterson,Punches to Head On Ground,4,24,jared-gordon-v-michel-quinones,UFC Fight Night: Chiesa vs. Lee,"June 25, 2017","Oklahoma City, Oklahoma, USA",ufc-fight-night-chiesa-vs-lee,25/06/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-chiesa-vs-lee-1318/jared-gordon-v-michel-quinones-11752/,Jared Gordon
11828,1325,Rose Namajunas v Michelle Waterson,Women&#039;s Strawweight,Submission,2,02:47,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,2,47,rose-namajunas-v-michelle-waterson,UFC on FOX: Johnson vs. Reis,"April 15, 2017","Kansas City, Missouri, USA",ufc-on-fox-johnson-vs-reis,15/04/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fox-johnson-vs-reis-1325/rose-namajunas-v-michelle-waterson-11828/,Rose Namajunas
11832,1325,Patrick Williams v Tom Duquesnoy,Bantamweight,KO/TKO,2,00:28,3 Rnd (5-5-5),Keith Peterson,Elbows to Head In Clinch,0,28,patrick-williams-v-tom-duquesnoy,UFC on FOX: Johnson vs. Reis,"April 15, 2017","Kansas City, Missouri, USA",ufc-on-fox-johnson-vs-reis,15/04/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fox-johnson-vs-reis-1325/patrick-williams-v-tom-duquesnoy-11832/,Tom Duquesnoy
11837,1325,Anthony Smith v Andrew Sanchez,Middleweight,KO/TKO,3,03:52,3 Rnd (5-5-5),Keith Peterson,Kick to Head At Distance,3,52,anthony-smith-v-andrew-sanchez,UFC on FOX: Johnson vs. Reis,"April 15, 2017","Kansas City, Missouri, USA",ufc-on-fox-johnson-vs-reis,15/04/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fox-johnson-vs-reis-1325/anthony-smith-v-andrew-sanchez-11837/,Anthony Smith
11839,1325,Ashlee Evans-Smith v Ketlen Vieira,Women&#039;s Bantamweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,ashlee-evans-smith-v-ketlen-vieira,UFC on FOX: Johnson vs. Reis,"April 15, 2017","Kansas City, Missouri, USA",ufc-on-fox-johnson-vs-reis,15/04/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fox-johnson-vs-reis-1325/ashlee-evans-smith-v-ketlen-vieira-11839/,Ketlen Vieira
11842,1326,Cynthia Calvillo v Pearl Gonzalez,Women&#039;s Strawweight,Submission,3,03:45,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,3,45,cynthia-calvillo-v-pearl-gonzalez,UFC 210: Cormier vs. Johnson 2,"April 08, 2017","Buffalo, New York, USA",ufc-210-cormier-vs-johnson-2,08/04/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-210-cormier-vs-johnson-2-1326/cynthia-calvillo-v-pearl-gonzalez-11842/,Cynthia Calvillo
11846,1326,Kamaru Usman v Sean Strickland,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,kamaru-usman-v-sean-strickland,UFC 210: Cormier vs. Johnson 2,"April 08, 2017","Buffalo, New York, USA",ufc-210-cormier-vs-johnson-2,08/04/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-210-cormier-vs-johnson-2-1326/kamaru-usman-v-sean-strickland-11846/,Kamaru Usman
11850,1326,Josh Emmett v Desmond Green,Lightweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision - Split,5,0,josh-emmett-v-desmond-green,UFC 210: Cormier vs. Johnson 2,"April 08, 2017","Buffalo, New York, USA",ufc-210-cormier-vs-johnson-2,08/04/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-210-cormier-vs-johnson-2-1326/josh-emmett-v-desmond-green-11850/,Desmond Green
11890,1330,Elias Theodorou v Cezar Ferreira,Middleweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,elias-theodorou-v-cezar-ferreira,UFC Fight Night: Lewis vs. Browne,"February 19, 2017","Halifax, Nova Scotia, Canada",ufc-fight-night-lewis-vs-browne,19/02/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lewis-vs-browne-1330/elias-theodorou-v-cezar-ferreira-11890/,Elias Theodorou
11894,1330,Carla Esparza v Randa Markos,Women&#039;s Strawweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision - Split,5,0,carla-esparza-v-randa-markos,UFC Fight Night: Lewis vs. Browne,"February 19, 2017","Halifax, Nova Scotia, Canada",ufc-fight-night-lewis-vs-browne,19/02/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lewis-vs-browne-1330/carla-esparza-v-randa-markos-11894/,Randa Markos
11897,1330,Gerald Meerschaert v Ryan Janes,Middleweight,Submission,1,01:34,3 Rnd (5-5-5),Keith Peterson,Armbar From Bottom,1,34,gerald-meerschaert-v-ryan-janes,UFC Fight Night: Lewis vs. Browne,"February 19, 2017","Halifax, Nova Scotia, Canada",ufc-fight-night-lewis-vs-browne,19/02/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lewis-vs-browne-1330/gerald-meerschaert-v-ryan-janes-11897/,Gerald Meerschaert
11982,1338,Gian Villante v Saparbeg Safarov,Light Heavyweight,KO/TKO,2,02:54,3 Rnd (5-5-5),Keith Peterson,Punches to Head At Distance,2,54,gian-villante-v-saparbeg-safarov,UFC Fight Night: Lewis vs. Abdurakhimov,"December 09, 2016","Albany, New York, USA",ufc-fight-night-lewis-vs-abdurakhimov,09/12/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lewis-vs-abdurakhimov-1338/gian-villante-v-saparbeg-safarov-11982/,Gian Villante
11986,1338,Andrew Sanchez v Trevor Smith,Middleweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,andrew-sanchez-v-trevor-smith,UFC Fight Night: Lewis vs. Abdurakhimov,"December 09, 2016","Albany, New York, USA",ufc-fight-night-lewis-vs-abdurakhimov,09/12/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lewis-vs-abdurakhimov-1338/andrew-sanchez-v-trevor-smith-11986/,Andrew Sanchez
11990,1338,Juliana Lima v JJ Aldrich,Women&#039;s Strawweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,juliana-lima-v-jj-aldrich,UFC Fight Night: Lewis vs. Abdurakhimov,"December 09, 2016","Albany, New York, USA",ufc-fight-night-lewis-vs-abdurakhimov,09/12/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lewis-vs-abdurakhimov-1338/juliana-lima-v-jj-aldrich-11990/,Juliana Lima
12043,1343,Joanna Jedrzejczyk v Karolina Kowalkiewicz,UFC Women&#039;s Strawweight Title,Decision - Unanimous,5,05:00,5 Rnd (5-5-5-5-5),Keith Peterson,Decision,5,0,joanna-jedrzejczyk-v-karolina-kowalkiewicz,UFC 205: Alvarez vs McGregor,"November 12, 2016","New York City, New York, USA",ufc-205-alvarez-vs-mcgregor,12/11/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-205-alvarez-vs-mcgregor-1343/joanna-jedrzejczyk-v-karolina-kowalkiewicz-12043/,Joanna Jedrzejczyk
12046,1343,Frankie Edgar v Jeremy Stephens,Featherweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,frankie-edgar-v-jeremy-stephens,UFC 205: Alvarez vs McGregor,"November 12, 2016","New York City, New York, USA",ufc-205-alvarez-vs-mcgregor,12/11/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-205-alvarez-vs-mcgregor-1343/frankie-edgar-v-jeremy-stephens-12046/,Frankie Edgar
12050,1343,Jim Miller v Thiago Alves,Catch Weight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,jim-miller-v-thiago-alves,UFC 205: Alvarez vs McGregor,"November 12, 2016","New York City, New York, USA",ufc-205-alvarez-vs-mcgregor,12/11/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-205-alvarez-vs-mcgregor-1343/jim-miller-v-thiago-alves-12050/,Jim Miller
12055,1344,Martin Bravo v Claudio Puelles,Ultimate Fighter Latin America 3 Lightweight Tournament Title,KO/TKO,2,01:55,3 Rnd + OT (5-5-5-5),Keith Peterson,Punch to Body In Clinch,1,55,martin-bravo-v-claudio-puelles,UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016","Mexico City, Distrito Federal, Mexico",ufc-fight-night-dos-anjos-vs-ferguson,05/11/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-dos-anjos-vs-ferguson-1344/martin-bravo-v-claudio-puelles-12055/,Martin Bravo
12057,1344,Alexa Grasso v Heather Clark,Women&#039;s Strawweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,alexa-grasso-v-heather-clark,UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016","Mexico City, Distrito Federal, Mexico",ufc-fight-night-dos-anjos-vs-ferguson,05/11/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-dos-anjos-vs-ferguson-1344/alexa-grasso-v-heather-clark-12057/,Alexa Grasso
12061,1344,Henry Briones v Douglas Silva de Andrade,Bantamweight,KO/TKO,3,02:33,3 Rnd (5-5-5),Keith Peterson,Spinning Back Fist Head,2,33,henry-briones-v-douglas-silva-de-andrade,UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016","Mexico City, Distrito Federal, Mexico",ufc-fight-night-dos-anjos-vs-ferguson,05/11/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-dos-anjos-vs-ferguson-1344/henry-briones-v-douglas-silva-de-andrade-12061/,Douglas Silva de Andrade
12115,1349,CM Punk v Mickey Gall,Welterweight,Submission,1,02:14,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,2,14,cm-punk-v-mickey-gall,UFC 203: Miocic vs. Overeem,"September 10, 2016","Cleveland, Ohio, USA",ufc-203-miocic-vs-overeem,10/09/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-203-miocic-vs-overeem-1349/cm-punk-v-mickey-gall-12115/,Mickey Gall
12119,1349,Brad Tavares v Caio Magalhaes,Middleweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision - Split,5,0,brad-tavares-v-caio-magalhaes,UFC 203: Miocic vs. Overeem,"September 10, 2016","Cleveland, Ohio, USA",ufc-203-miocic-vs-overeem,10/09/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-203-miocic-vs-overeem-1349/brad-tavares-v-caio-magalhaes-12119/,Brad Tavares
12375,1371,Derek Brunson v Roan Carneiro,Middleweight,KO/TKO,1,02:38,3 Rnd (5-5-5),Keith Peterson,Punches to Head From Guard,2,38,derek-brunson-v-roan-carneiro,UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",ufc-fight-night-cowboy-vs-cowboy,21/02/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-cowboy-vs-cowboy-1371/derek-brunson-v-roan-carneiro-12375/,Derek Brunson
12377,1371,Dennis Bermudez v Tatsuya Kawajiri,Featherweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,dennis-bermudez-v-tatsuya-kawajiri,UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",ufc-fight-night-cowboy-vs-cowboy,21/02/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-cowboy-vs-cowboy-1371/dennis-bermudez-v-tatsuya-kawajiri-12377/,Dennis Bermudez
12379,1371,James Krause v Shane Campbell,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,james-krause-v-shane-campbell,UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",ufc-fight-night-cowboy-vs-cowboy,21/02/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-cowboy-vs-cowboy-1371/james-krause-v-shane-campbell-12379/,James Krause
12383,1371,Jonavin Webb v Nathan Coy,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,jonavin-webb-v-nathan-coy,UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",ufc-fight-night-cowboy-vs-cowboy,21/02/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-cowboy-vs-cowboy-1371/jonavin-webb-v-nathan-coy-12383/,Nathan Coy
